Circuit delay: 839.32 ps

Gate slacks:
NAND-n7337: 490.88 ps
NAND-n7340: 490.88 ps
NOT-n7343: 490.88 ps
NOT-n7344: 490.88 ps
NAND-n7345: 460.80 ps
NAND-n7348: 460.80 ps
NOT-n7351: 460.80 ps
NOT-n7352: 460.80 ps
NAND-n7353: 470.00 ps
NAND-n7356: 470.00 ps
NOT-n7359: 470.00 ps
NOT-n7360: 470.00 ps
BUFF-n7361: 350.50 ps
BUFF-n7364: 356.85 ps
NOT-n7367: 350.50 ps
NOT-n7368: 356.85 ps
BUFF-n7369: 354.34 ps
BUFF-n7372: 360.69 ps
NOT-n7375: 354.34 ps
NOT-n7376: 360.69 ps
BUFF-n7377: 358.18 ps
BUFF-n7380: 364.53 ps
NOT-n7383: 358.18 ps
NOT-n7384: 364.53 ps
BUFF-n7385: 325.18 ps
BUFF-n7388: 331.53 ps
NOT-n7391: 325.18 ps
NOT-n7392: 331.53 ps
BUFF-n7393: 329.07 ps
BUFF-n7396: 365.23 ps
NOT-n7399: 329.07 ps
NOT-n7400: 365.23 ps
BUFF-n7401: 332.92 ps
BUFF-n7404: 369.09 ps
NOT-n7407: 332.92 ps
NOT-n7408: 369.09 ps
BUFF-n7409: 336.78 ps
BUFF-n7412: 372.95 ps
NOT-n7415: 336.78 ps
NOT-n7416: 372.95 ps
BUFF-n7417: 362.17 ps
BUFF-n7420: 368.52 ps
NOT-n7423: 362.17 ps
NOT-n7424: 368.52 ps
BUFF-n7425: 392.30 ps
BUFF-n7428: 378.02 ps
NOT-n7431: 392.30 ps
NOT-n7432: 378.02 ps
NAND-n7433: 415.63 ps
NAND-n7436: 474.80 ps
NAND-n7437: 474.80 ps
NAND-n7438: 474.80 ps
NOT-n7441: 415.63 ps
NOT-n7442: 474.80 ps
NAND-n7443: 395.28 ps
NAND-n7446: 454.45 ps
NAND-n7447: 454.45 ps
NAND-n7448: 454.45 ps
NOT-n7451: 395.28 ps
NOT-n7452: 454.45 ps
NAND-n7453: 395.28 ps
NAND-n7456: 454.45 ps
NAND-n7457: 454.45 ps
NAND-n7458: 454.45 ps
NOT-n7461: 395.28 ps
NOT-n7462: 454.45 ps
BUFF-n7463: 430.71 ps
OR-n7466: 455.55 ps
NOT-n7469: 430.71 ps
NOT-n7470: 455.55 ps
BUFF-n7471: 430.71 ps
BUFF-n7474: 430.71 ps
NOT-n7477: 430.71 ps
NOT-n7478: 430.71 ps
BUFF-n7479: 415.63 ps
BUFF-n7482: 415.63 ps
NOT-n7485: 415.63 ps
NOT-n7486: 415.63 ps
BUFF-n7487: 474.80 ps
BUFF-n7490: 474.80 ps
NOT-n7493: 474.80 ps
NOT-n7494: 474.80 ps
NAND-n7495: 474.80 ps
NAND-n7496: 474.80 ps
BUFF-n7497: 474.80 ps
BUFF-n7500: 474.80 ps
NOT-n7503: 474.80 ps
NOT-n7504: 474.80 ps
NAND-n7505: 474.80 ps
NAND-n7506: 474.80 ps
OR-n7507: 435.47 ps
OR-n7510: 435.47 ps
NOT-n7513: 435.47 ps
NOT-n7514: 435.47 ps
BUFF-n7515: 410.36 ps
BUFF-n7518: 410.36 ps
NOT-n7521: 410.36 ps
NOT-n7522: 410.36 ps
BUFF-n7523: 395.28 ps
BUFF-n7526: 395.28 ps
NOT-n7529: 395.28 ps
NOT-n7530: 395.28 ps
BUFF-n7531: 454.45 ps
BUFF-n7534: 454.45 ps
NOT-n7537: 454.45 ps
NOT-n7538: 454.45 ps
NAND-n7539: 454.45 ps
NAND-n7540: 454.45 ps
BUFF-n7541: 454.45 ps
BUFF-n7544: 454.45 ps
NOT-n7547: 454.45 ps
NOT-n7548: 454.45 ps
NAND-n7549: 454.45 ps
NAND-n7550: 454.45 ps
BUFF-n7551: 410.36 ps
OR-n7554: 435.20 ps
NOT-n7557: 410.36 ps
NOT-n7558: 435.20 ps
BUFF-n7559: 410.36 ps
BUFF-n7562: 410.36 ps
NOT-n7565: 410.36 ps
NOT-n7566: 410.36 ps
BUFF-n7567: 395.28 ps
BUFF-n7570: 395.28 ps
NOT-n7573: 395.28 ps
NOT-n7574: 395.28 ps
BUFF-n7575: 454.45 ps
BUFF-n7578: 454.45 ps
NOT-n7581: 454.45 ps
NOT-n7582: 454.45 ps
NAND-n7583: 454.45 ps
NAND-n7584: 454.45 ps
BUFF-n7585: 454.45 ps
BUFF-n7588: 454.45 ps
NOT-n7591: 454.45 ps
NOT-n7592: 454.45 ps
NAND-n7593: 454.45 ps
NAND-n7594: 454.45 ps
NAND-n7595: 474.80 ps
NAND-n7598: 474.80 ps
NOT-n7601: 474.80 ps
NOT-n7602: 474.80 ps
NAND-n7603: 454.45 ps
NAND-n7606: 454.45 ps
NOT-n7609: 454.45 ps
NOT-n7610: 454.45 ps
NAND-n7611: 454.45 ps
NAND-n7614: 454.45 ps
NOT-n7617: 454.45 ps
NOT-n7618: 454.45 ps

Critical path:
INP-n18, BUFF-n1503, NOT-n1507, BUFF-n2272, NOT-n2279, AND-n2297, OR-n2320, AND-n4389, BUFF-n6052, NOT-n6056, NAND-n2741, NAND-n2742, AND-n2797, OR-n6176, NOT-n6180, NAND-n6182, NAND-n6183, NOT-n6189, NAND-n6191, NAND-n6193, NOT-n6199, NAND-n6201, NAND-n6203, NOT-n6209, NAND-n6211, NAND-n6213, NOT-n6219, NAND-n6221, NAND-n6223, NOT-n6229, NAND-n6231, NAND-n6233, NOT-n6239, NAND-n6241, NAND-n6243, NOT-n6249, NAND-n2837, NAND-n2839, AND-n2849, OR-n6332, NOT-n6336, NAND-n2856, NAND-n398, NOT-n399Circuit delay: 62.50 ps

Gate slacks:
INP-n1: 31.59 ps
INP-n2: 25.57 ps
INP-n3: 6.25 ps
INP-n4: 6.25 ps
INP-n5: 31.06 ps
NAND-n6: 6.25 ps
NAND-n7: 6.25 ps
NAND-n8: 31.59 ps
NAND-n9: 6.25 ps
NAND-n10: 6.25 ps
NAND-n11: 11.88 ps

Critical path:
INP-n3, NAND-n9, NAND-n10, NAND-n6
